Year,Month,Week,Rank,Title,Artist,Genre
2023,8,4,94,Rubicon,Peso Pluma,월드뮤직
2023,8,4,95,Amargura,Karol G,월드뮤직
2023,8,4,96,Love Me Again,V,R&B/Soul
2023,8,4,97,Thank God,Travis Scott,랩/힙합
2023,8,4,98,Mona Lisa,Dominic Fike,POP
2023,8,4,99,Lose Control,Teddy Swims,R&B/Soul
2023,8,4,100,But I Got A Beer In My Hand,Luke Bryan,컨트리
2023,9,1,1,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,9,1,2,Fast Car,Luke Combs,컨트리
2023,9,1,3,Last Night,Morgan Wallen,록/메탈
2023,9,1,4,Cruel Summer,Taylor Swift,POP
2023,9,1,5,Paint The Town Red,Doja Cat,랩/힙합
2023,9,1,6,Calm Down,Rema & Selena Gomez,POP
2023,9,1,7,Fukumean,Gunna,랩/힙합
2023,9,1,8,Vampire,Olivia Rodrigo,POP
2023,9,1,9,Dance The Night,Dua Lipa,POP
2023,9,1,10,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,9,1,11,Snooze,SZA,R&B/Soul
2023,9,1,12,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,9,1,13,Flowers,Miley Cyrus,POP
2023,9,1,14,Religiously,Bailey Zimmerman,컨트리
2023,9,1,15,Karma,Taylor Swift Featuring Ice Spice,POP
2023,9,1,16,Need A Favor,Jelly Roll,컨트리
2023,9,1,17,What Was I Made For?,Billie Eilish,POP
2023,9,1,18,Anti-Hero,Taylor Swift,POP
2023,9,1,19,Kill Bill,SZA,R&B/Soul
2023,9,1,20,Creepin',Metro Boomin,랩/힙합
2023,9,1,21,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,9,1,22,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,9,1,23,Bad Idea Right?,Olivia Rodrigo,POP
2023,9,1,24,Try That In A Small Town,Jason Aldean,컨트리
2023,9,1,25,Cupid,Fifty Fifty,댄스
2023,9,1,26,Call Your Friends,Rod Wave,랩/힙합
2023,9,1,27,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,9,1,28,Qlona,Karol G & Peso Pluma,월드뮤직
2023,9,1,29,Love You Anyway,Luke Combs,POP
2023,9,1,30,I Know ?,Travis Scott,랩/힙합
2023,9,1,31,Mi Ex Tenia Razon,Karol G,월드뮤직
2023,9,1,32,Seven,Jung Kook Featuring Latto,댄스
2023,9,1,33,Favorite Song,Toosii,랩/힙합
2023,9,1,34,Watermelon Moonshine,Lainey Wilson,컨트리
2023,9,1,35,Bury Me In Georgia,Kane Brown,컨트리
2023,9,1,36,Ella Baila Sola,Eslabon Armado X Peso Pluma,POP
2023,9,1,37,Next Thing You Know,Jordan Davis,R&B/Soul
2023,9,1,38,Search & Rescue,Drake,랩/힙합
2023,9,1,39,La Bebe,Yng Lvcas x Peso Pluma,월드뮤직
2023,9,1,40,Daylight,David Kushner,POP
2023,9,1,41,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,9,1,42,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,9,1,43,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,9,1,44,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,9,1,45,LaLa,Myke Towers,월드뮤직
2023,9,1,46,Chemical,Post Malone,POP
2023,9,1,47,Your Heart Or Mine,Jon Pardi,컨트리
2023,9,1,48,Lady Gaga,Peso Pluma,월드뮤직
2023,9,1,49,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,9,1,50,K-POP,Travis Scott,랩/힙합
2023,9,1,51,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,9,1,52,Where She Goes,Bad Bunny,월드뮤직
2023,9,1,53,Deli,Ice Spice,랩/힙합
2023,9,1,54,White Horse,Chris Stapleton,컨트리
2023,9,1,55,Truck Bed,HARDY,록/메탈
2023,9,1,56,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,9,1,57,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,9,1,58,Sabor Fresa,Fuerza Regida,월드뮤직
2023,9,1,59,Pretty Little Poison,Warren Zeiders,컨트리
2023,9,1,60,Everything I Love,Morgan Wallen,컨트리
2023,9,1,61,Standing Room Only,Tim McGraw,컨트리
2023,9,1,62,Popular,The Weeknd,R&B/Soul
2023,9,1,63,Area Codes,Kaliii,랩/힙합
2023,9,1,64,Jaded,Miley Cyrus,POP
2023,9,1,65,Johnny Dang,That Mexican OT,랩/힙합
2023,9,1,66,Baby Don't Hurt Me,David Guetta,POP
2023,9,1,67,Shake Sumn,DaBaby,랩/힙합
2023,9,1,68,Barely Holdin' On,Polo G,랩/힙합
2023,9,1,69,S91,Karol G,월드뮤직
2023,9,1,70,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,9,1,71,In Your Love,Tyler Childers,컨트리
2023,9,1,72,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,9,1,73,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,9,1,74,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,컨트리
2023,9,1,75,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,9,1,76,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,9,1,77,F*ck U Thought,Lil Durk,랩/힙합
2023,9,1,78,You,Justin Moore & Priscilla Block,컨트리
2023,9,1,79,TQM,Fuerza Regida,월드뮤직
2023,9,1,80,Super Shy,NewJeans,댄스
2023,9,1,81,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,9,1,82,Speed Drive,Charli xcx,POP
2023,9,1,83,Turn Yo Clic Up,Quavo & Future,랩/힙합
2023,9,1,84,See You Again,Tyler,랩/힙합
2023,9,1,85,Amargura,Karol G,월드뮤직
2023,9,1,86,Lagunas,Peso Pluma & Jasiel Nunez,재즈
2023,9,1,87,Rubicon,Peso Pluma,월드뮤직
2023,9,1,88,Aint Gotta Dollar,Oliver Anthony Music,컨트리
2023,9,1,89,Mona Lisa,Dominic Fike,POP
2023,9,1,90,Good Good,Usher,R&B/Soul
2023,9,1,91,My Eyes,Travis Scott,랩/힙합
2023,9,1,92,Lose Control,Teddy Swims,R&B/Soul
2023,9,1,93,Summer Too Hot,Chris Brown,R&B/Soul
2023,9,1,94,The Painter,Cody Johnson,컨트리
2023,9,1,95,Heartbroken,Diplo,컨트리
2023,9,1,96,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,랩/힙합
2023,9,1,97,El Amor de Su Vida,Grupo Frontera & Grupo Firme,월드뮤직
2023,9,1,98,Fight The Feeling,Rod Wave,랩/힙합
2023,9,1,99,Burn,Zach Bryan,POP
2023,9,1,100,Girl In Mine,Parmalee,컨트리
2023,9,2,1,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,컨트리
2023,9,2,2,Fast Car,Luke Combs,컨트리
2023,9,2,3,Paint The Town Red,Doja Cat,랩/힙합
2023,9,2,4,Last Night,Morgan Wallen,록/메탈
2023,9,2,5,Cruel Summer,Taylor Swift,POP
2023,9,2,6,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,9,2,7,Snooze,SZA,R&B/Soul
2023,9,2,8,Used To Be Young,Miley Cyrus,POP
2023,9,2,9,Dance The Night,Dua Lipa,POP
2023,9,2,10,Fukumean,Gunna,랩/힙합
2023,9,2,11,Calm Down,Rema & Selena Gomez,POP
2023,9,2,12,Vampire,Olivia Rodrigo,POP
2023,9,2,13,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,9,2,14,Hey Driver,Zach Bryan Featuring The War And Treaty,컨트리
2023,9,2,15,Flowers,Miley Cyrus,POP
2023,9,2,16,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,9,2,17,Spotless,Zach Bryan Featuring The Lumineers,컨트리
2023,9,2,18,East Side Of Sorrow,Zach Bryan,컨트리
2023,9,2,19,Single Soon,Selena Gomez,POP
2023,9,2,20,Tourniquet,Zach Bryan,컨트리
2023,9,2,21,Religiously,Bailey Zimmerman,컨트리
2023,9,2,22,Overtime,Zach Bryan,컨트리
2023,9,2,23,Summertime's Close,Zach Bryan,컨트리
2023,9,2,24,Fear And Friday's,Zach Bryan,컨트리
2023,9,2,25,Karma,Taylor Swift Featuring Ice Spice,POP
2023,9,2,26,Need A Favor,Jelly Roll,컨트리
2023,9,2,27,Kill Bill,SZA,R&B/Soul
2023,9,2,28,Seven,Jung Kook Featuring Latto,댄스
2023,9,2,29,Ticking,Zach Bryan,컨트리
2023,9,2,30,What Was I Made For?,Billie Eilish,POP
2023,9,2,31,El Dorado,Zach Bryan,컨트리
2023,9,2,32,Anti-Hero,Taylor Swift,POP
2023,9,2,33,Creepin',Metro Boomin,랩/힙합
2023,9,2,34,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,9,2,35,Bad Idea Right?,Olivia Rodrigo,POP
2023,9,2,36,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,9,2,37,Holy Roller,Zach Bryan Featuring Sierra Ferrell,컨트리
2023,9,2,38,Smaller Acts,Zach Bryan,컨트리
2023,9,2,39,Fear And Friday's (Poem),Zach Bryan,컨트리
2023,9,2,40,Love You Anyway,Luke Combs,POP
2023,9,2,41,Jake's Piano - Long Island,Zach Bryan,컨트리
2023,9,2,42,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,9,2,43,Qlona,Karol G & Peso Pluma,월드뮤직
2023,9,2,44,Tradesman,Zach Bryan,컨트리
2023,9,2,45,Try That In A Small Town,Jason Aldean,컨트리
2023,9,2,46,Watermelon Moonshine,Lainey Wilson,컨트리
2023,9,2,47,Oklahoman Son,Zach Bryan,컨트리
2023,9,2,48,Cupid,Fifty Fifty,댄스
2023,9,2,49,I Know ?,Travis Scott,랩/힙합
2023,9,2,50,Mi Ex Tenia Razon,Karol G,월드뮤직
2023,9,2,51,Bury Me In Georgia,Kane Brown,컨트리
2023,9,2,52,Daylight,David Kushner,POP
2023,9,2,53,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,9,2,54,LaLa,Myke Towers,월드뮤직
2023,9,2,55,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,9,2,56,Lady Gaga,Peso Pluma,월드뮤직
2023,9,2,57,Un x100to,Grupo Frontera X Bad Bunny,월드뮤직
2023,9,2,58,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,9,2,59,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,9,2,60,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,9,2,61,Chemical,Post Malone,POP
2023,9,2,62,Standing Room Only,Tim McGraw,컨트리
2023,9,2,63,White Horse,Chris Stapleton,컨트리
2023,9,2,64,Deli,Ice Spice,랩/힙합
2023,9,2,65,Good Good,Usher,R&B/Soul
2023,9,2,66,Where She Goes,Bad Bunny,월드뮤직
2023,9,2,67,K-POP,Travis Scott,랩/힙합
2023,9,2,68,Truck Bed,HARDY,록/메탈
2023,9,2,69,Princess Diana,Ice Spice & Nicki Minaj,랩/힙합
2023,9,2,70,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,9,2,71,Popular,The Weeknd,R&B/Soul
2023,9,2,72,Your Heart Or Mine,Jon Pardi,컨트리
2023,9,2,73,Everything I Love,Morgan Wallen,컨트리
2023,9,2,74,Sabor Fresa,Fuerza Regida,월드뮤직
2023,9,2,75,Johnny Dang,That Mexican OT,랩/힙합
2023,9,2,76,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,9,2,77,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,9,2,78,Shake Sumn,DaBaby,랩/힙합
2023,9,2,79,Area Codes,Kaliii,랩/힙합
2023,9,2,80,Sittin' On Top Of The World,Burna Boy,월드뮤직
2023,9,2,81,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,9,2,82,Lose Control,Teddy Swims,R&B/Soul
2023,9,2,83,In Your Love,Tyler Childers,컨트리
2023,9,2,84,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,9,2,85,Call Your Friends,Rod Wave,랩/힙합
2023,9,2,86,S91,Karol G,월드뮤직
2023,9,2,87,See You Again,Tyler,랩/힙합
2023,9,2,88,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,9,2,89,Jaded,Miley Cyrus,POP
2023,9,2,90,Amargura,Karol G,월드뮤직
2023,9,2,91,TQM,Fuerza Regida,월드뮤직
2023,9,2,92,Pretty Little Poison,Warren Zeiders,컨트리
2023,9,2,93,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,9,2,94,There I Go,Gucci Mane Featuring J. Cole & Mike WiLL Made-It,랩/힙합
2023,9,2,95,Super Shy,NewJeans,댄스
2023,9,2,96,Summer Too Hot,Chris Brown,R&B/Soul
2023,9,2,97,Primera Cita,Carin Leon,월드뮤직
2023,9,2,98,On My Mama,Victoria Monet,R&B/Soul
2023,9,2,99,Girl In Mine,Parmalee,컨트리
2023,9,2,100,Rubicon,Peso Pluma,월드뮤직
2023,9,3,1,Paint The Town Red,Doja Cat,랩/힙합
2023,9,3,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,컨트리
2023,9,3,3,Fast Car,Luke Combs,컨트리
2023,9,3,4,Cruel Summer,Taylor Swift,POP
2023,9,3,5,Last Night,Morgan Wallen,록/메탈
2023,9,3,6,Dance The Night,Dua Lipa,POP
2023,9,3,7,Snooze,SZA,R&B/Soul
2023,9,3,8,Fukumean,Gunna,랩/힙합
2023,9,3,9,Vampire,Olivia Rodrigo,POP
2023,9,3,10,Calm Down,Rema & Selena Gomez,POP
2023,9,3,11,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,9,3,12,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,9,3,13,Flowers,Miley Cyrus,POP
2023,9,3,14,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,9,3,15,Religiously,Bailey Zimmerman,컨트리
2023,9,3,16,Used To Be Young,Miley Cyrus,POP
2023,9,3,17,Hey Driver,Zach Bryan Featuring The War And Treaty,컨트리
2023,9,3,18,Need A Favor,Jelly Roll,컨트리
2023,9,3,19,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,9,3,20,Anti-Hero,Taylor Swift,POP
2023,9,3,21,Kill Bill,SZA,R&B/Soul
2023,9,3,22,What Was I Made For?,Billie Eilish,POP
2023,9,3,23,Last Time I Saw You,Nicki Minaj,랩/힙합
2023,9,3,24,Karma,Taylor Swift Featuring Ice Spice,POP
2023,9,3,25,Creepin',Metro Boomin,랩/힙합
2023,9,3,26,Bad Idea Right?,Olivia Rodrigo,POP
2023,9,3,27,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,9,3,28,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,9,3,29,Tourniquet,Zach Bryan,컨트리
2023,9,3,30,Try That In A Small Town,Jason Aldean,컨트리
2023,9,3,31,Qlona,Karol G & Peso Pluma,월드뮤직
2023,9,3,32,Love You Anyway,Luke Combs,POP
2023,9,3,33,Watermelon Moonshine,Lainey Wilson,컨트리
2023,9,3,34,I Know ?,Travis Scott,랩/힙합
2023,9,3,35,Spotless,Zach Bryan Featuring The Lumineers,컨트리
2023,9,3,36,Bury Me In Georgia,Kane Brown,컨트리
2023,9,3,37,Seven,Jung Kook Featuring Latto,댄스
2023,9,3,38,Margaritaville,Jimmy Buffett,월드뮤직
2023,9,3,39,Single Soon,Selena Gomez,POP
2023,9,3,40,East Side Of Sorrow,Zach Bryan,컨트리
2023,9,3,41,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,9,3,42,Daylight,David Kushner,POP
2023,9,3,43,Mi Ex Tenia Razon,Karol G,월드뮤직
2023,9,3,44,LaLa,Myke Towers,월드뮤직
2023,9,3,45,Cupid,Fifty Fifty,댄스
2023,9,3,46,Demons,Doja Cat,랩/힙합
2023,9,3,47,Lady Gaga,Peso Pluma,월드뮤직
2023,9,3,48,Fear And Friday's,Zach Bryan,컨트리
2023,9,3,49,El Dorado,Zach Bryan,컨트리
2023,9,3,50,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,9,3,51,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,9,3,52,Ticking,Zach Bryan,컨트리
2023,9,3,53,Summertime's Close,Zach Bryan,컨트리
2023,9,3,54,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,9,3,55,Overtime,Zach Bryan,컨트리
2023,9,3,56,Come See Me,Rod Wave,랩/힙합
2023,9,3,57,White Horse,Chris Stapleton,컨트리
2023,9,3,58,Good Good,Usher,R&B/Soul
2023,9,3,59,Truck Bed,HARDY,록/메탈
2023,9,3,60,Deli,Ice Spice,랩/힙합
2023,9,3,61,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,월드뮤직
2023,9,3,62,Standing Room Only,Tim McGraw,컨트리
2023,9,3,63,Smaller Acts,Zach Bryan,컨트리
2023,9,3,64,Everything I Love,Morgan Wallen,컨트리
2023,9,3,65,In Your Love,Tyler Childers,컨트리
2023,9,3,66,Popular,The Weeknd,R&B/Soul
2023,9,3,67,SkeeYee,Sexyy Red,POP
2023,9,3,68,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,9,3,69,Holy Roller,Zach Bryan Featuring Sierra Ferrell,컨트리
2023,9,3,70,Sabor Fresa,Fuerza Regida,월드뮤직
2023,9,3,71,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,9,3,72,Where She Goes,Bad Bunny,월드뮤직
2023,9,3,73,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,9,3,74,K-POP,Travis Scott,랩/힙합
2023,9,3,75,Johnny Dang,That Mexican OT,랩/힙합
2023,9,3,76,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,9,3,77,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,9,3,78,Jake's Piano - Long Island,Zach Bryan,컨트리
2023,9,3,79,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,9,3,80,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,9,3,81,Lose Control,Teddy Swims,R&B/Soul
2023,9,3,82,Tradesman,Zach Bryan,컨트리
2023,9,3,83,Shake Sumn,DaBaby,랩/힙합
2023,9,3,84,Keep Going Up!,Timbaland,POP
2023,9,3,85,Area Codes,Kaliii,랩/힙합
2023,9,3,86,Sittin' On Top Of The World,Burna Boy,월드뮤직
2023,9,3,87,Pretty Little Poison,Warren Zeiders,컨트리
2023,9,3,88,Oklahoman Son,Zach Bryan,컨트리
2023,9,3,89,TQM,Fuerza Regida,월드뮤직
2023,9,3,90,See You Again,Tyler,랩/힙합
2023,9,3,91,Amargura,Karol G,월드뮤직
2023,9,3,92,Girl In Mine,Parmalee,컨트리
2023,9,3,93,El Amor de Su Vida,Grupo Frontera & Grupo Firme,월드뮤직
2023,9,3,94,Summer Too Hot,Chris Brown,R&B/Soul
2023,9,3,95,Rubicon,Peso Pluma,월드뮤직
2023,9,3,96,Stand By Me,Lil Durk Featuring Morgan Wallen,랩/힙합
2023,9,3,97,Call Your Friends,Rod Wave,랩/힙합
2023,9,3,98,Your Heart Or Mine,Jon Pardi,컨트리
2023,9,3,99,Primera Cita,Carin Leon,월드뮤직
2023,9,3,100,S91,Karol G,월드뮤직
2023,9,4,1,Vampire,Olivia Rodrigo,POP
2023,9,4,2,Paint The Town Red,Doja Cat,랩/힙합
2023,9,4,3,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,컨트리
2023,9,4,4,Fast Car,Luke Combs,컨트리
2023,9,4,5,Cruel Summer,Taylor Swift,POP
2023,9,4,6,Last Night,Morgan Wallen,록/메탈
2023,9,4,7,Bad Idea Right?,Olivia Rodrigo,POP
2023,9,4,8,Snooze,SZA,R&B/Soul
2023,9,4,9,Fukumean,Gunna,랩/힙합
2023,9,4,10,Dance The Night,Dua Lipa,POP
2023,9,4,11,Get Him Back!,Olivia Rodrigo,POP
2023,9,4,12,Calm Down,Rema & Selena Gomez,POP
2023,9,4,13,All-American Bitch,Olivia Rodrigo,POP
2023,9,4,14,Bongos,Cardi B & Megan Thee Stallion,랩/힙합
2023,9,4,15,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,9,4,16,The Grudge,Olivia Rodrigo,POP
2023,9,4,17,Flowers,Miley Cyrus,POP
2023,9,4,18,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,9,4,19,Making The Bed,Olivia Rodrigo,POP
2023,9,4,20,Logical,Olivia Rodrigo,POP
2023,9,4,21,Religiously,Bailey Zimmerman,컨트리
2023,9,4,22,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,9,4,23,Lacy,Olivia Rodrigo,POP
2023,9,4,24,Ballad Of A Homeschooled Girl,Olivia Rodrigo,POP
2023,9,4,25,Love Is Embarrassing,Olivia Rodrigo,POP
2023,9,4,26,Used To Be Young,Miley Cyrus,POP
2023,9,4,27,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,9,4,28,Need A Favor,Jelly Roll,컨트리
2023,9,4,29,Kill Bill,SZA,R&B/Soul
2023,9,4,30,Pretty Isn't Pretty,Olivia Rodrigo,POP
2023,9,4,31,Anti-Hero,Taylor Swift,POP
2023,9,4,32,What Was I Made For?,Billie Eilish,POP
2023,9,4,33,Peaches & Eggplants,Young Nudy Featuring 21 Savage,랩/힙합
2023,9,4,34,Hey Driver,Zach Bryan Featuring The War And Treaty,컨트리
2023,9,4,35,Creepin',Metro Boomin,랩/힙합
2023,9,4,36,Karma,Taylor Swift Featuring Ice Spice,POP
2023,9,4,37,Meltdown,Travis Scott Featuring Drake,랩/힙합
2023,9,4,38,Dial Drunk,Noah Kahan With Post Malone,록/메탈
2023,9,4,39,Teenage Dream,Olivia Rodrigo,POP
2023,9,4,40,Watermelon Moonshine,Lainey Wilson,컨트리
2023,9,4,41,I Know ?,Travis Scott,랩/힙합
2023,9,4,42,Qlona,Karol G & Peso Pluma,월드뮤직
2023,9,4,43,Try That In A Small Town,Jason Aldean,컨트리
2023,9,4,44,Seven,Jung Kook Featuring Latto,댄스
2023,9,4,45,Tourniquet,Zach Bryan,컨트리
2023,9,4,46,What It Is (Block Boy),Doechii Featuring Kodak Black,랩/힙합
2023,9,4,47,Single Soon,Selena Gomez,POP
2023,9,4,48,Daylight,David Kushner,POP
2023,9,4,49,Love You Anyway,Luke Combs,POP
2023,9,4,50,Bury Me In Georgia,Kane Brown,컨트리
2023,9,4,51,Slow Dancing,V,R&B/Soul
2023,9,4,52,Spotless,Zach Bryan Featuring The Lumineers,컨트리
2023,9,4,53,Lady Gaga,Peso Pluma,월드뮤직
2023,9,4,54,Mi Ex Tenia Razon,Karol G,월드뮤직
2023,9,4,55,East Side Of Sorrow,Zach Bryan,컨트리
2023,9,4,56,Save Me,Jelly Roll With Lainey Wilson,랩/힙합
2023,9,4,57,LaLa,Myke Towers,월드뮤직
2023,9,4,58,Good Good,Usher,R&B/Soul
2023,9,4,59,In Your Love,Tyler Childers,컨트리
2023,9,4,60,Bipolar,Peso Pluma x Jasiel Nunez x Junior H,월드뮤직
2023,9,4,61,White Horse,Chris Stapleton,컨트리
2023,9,4,62,Last Time I Saw You,Nicki Minaj,랩/힙합
2023,9,4,63,Telekinesis,Travis Scott Featuring SZA & Future,랩/힙합
2023,9,4,64,FE!N,Travis Scott Featuring Playboi Carti,랩/힙합
2023,9,4,65,Popular,The Weeknd,R&B/Soul
2023,9,4,66,SkeeYee,Sexyy Red,POP
2023,9,4,67,Everything I Love,Morgan Wallen,컨트리
2023,9,4,68,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,월드뮤직
2023,9,4,69,Angels Don't Always Have Wings,Thomas Rhett,컨트리
2023,9,4,70,Lose Control,Teddy Swims,R&B/Soul
2023,9,4,71,Deli,Ice Spice,랩/힙합
2023,9,4,72,Tulum,Peso Pluma & Grupo Frontera,월드뮤직
2023,9,4,73,Truck Bed,HARDY,록/메탈
2023,9,4,74,Sabor Fresa,Fuerza Regida,월드뮤직
2023,9,4,75,Fear And Friday's,Zach Bryan,컨트리
2023,9,4,76,El Dorado,Zach Bryan,컨트리
2023,9,4,77,Johnny Dang,That Mexican OT,랩/힙합
2023,9,4,78,Oh U Went,Young Thug Featuring Drake,랩/힙합
2023,9,4,79,Put It On Da Floor Again,Latto Featuring Cardi B,랩/힙합
2023,9,4,80,Where She Goes,Bad Bunny,월드뮤직
2023,9,4,81,Ticking,Zach Bryan,컨트리
2023,9,4,82,Summertime's Close,Zach Bryan,컨트리
2023,9,4,83,Dawns,Zach Bryan Featuring Maggie Rogers,J-POP
2023,9,4,84,Oklahoma Smokeshow,Zach Bryan,컨트리
2023,9,4,85,Call Your Friends,Rod Wave,랩/힙합
2023,9,4,86,Overtime,Zach Bryan,컨트리
2023,9,4,87,Pretty Little Poison,Warren Zeiders,컨트리
2023,9,4,88,Come See Me,Rod Wave,랩/힙합
2023,9,4,89,El Amor de Su Vida,Grupo Frontera & Grupo Firme,월드뮤직
2023,9,4,90,Holy Roller,Zach Bryan Featuring Sierra Ferrell,컨트리
2023,9,4,91,Girl In Mine,Parmalee,컨트리
2023,9,4,92,Smaller Acts,Zach Bryan,컨트리
2023,9,4,93,Fight The Feeling,Rod Wave,랩/힙합
2023,9,4,94,K-POP,Travis Scott,랩/힙합
2023,9,4,95,Summer Too Hot,Chris Brown,R&B/Soul
2023,9,4,96,Lagunas,Peso Pluma & Jasiel Nunez,재즈
2023,9,4,97,Sittin' On Top Of The World,Burna Boy,월드뮤직
2023,9,4,98,Rubicon,Peso Pluma,월드뮤직
2023,9,4,99,TQM,Fuerza Regida,월드뮤직
2023,9,4,100,Amargura,Karol G,월드뮤직
2023,9,5,1,Slime You Out,Drake Featuring SZA,랩/힙합
2023,9,5,2,Paint The Town Red,Doja Cat,랩/힙합
2023,9,5,3,Snooze,SZA,R&B/Soul
2023,9,5,4,Fast Car,Luke Combs,컨트리
2023,9,5,5,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,컨트리
2023,9,5,6,Cruel Summer,Taylor Swift,POP
2023,9,5,7,Vampire,Olivia Rodrigo,POP
2023,9,5,8,Last Night,Morgan Wallen,록/메탈
2023,9,5,9,Fukumean,Gunna,랩/힙합
2023,9,5,10,Dance The Night,Dua Lipa,POP
2023,9,5,11,Calm Down,Rema & Selena Gomez,POP
2023,9,5,12,Barbie World,Nicki Minaj & Ice Spice With Aqua,랩/힙합
2023,9,5,13,Bad Idea Right?,Olivia Rodrigo,POP
2023,9,5,14,Religiously,Bailey Zimmerman,컨트리
2023,9,5,15,Flowers,Miley Cyrus,POP
2023,9,5,16,All My Life,Lil Durk Featuring J. Cole,랩/힙합
2023,9,5,17,Thinkin' Bout Me,Morgan Wallen,컨트리
2023,9,5,18,Call Your Friends,Rod Wave,랩/힙합
2023,9,5,19,Come See Me,Rod Wave,랩/힙합
2023,9,5,20,Rich Men North Of Richmond,Oliver Anthony Music,POP
2023,9,5,21,Get Him Back!,Olivia Rodrigo,POP
2023,9,5,22,Need A Favor,Jelly Roll,컨트리
2023,9,5,23,Used To Be Young,Miley Cyrus,POP
2023,9,5,24,Turks & Caicos,Rod Wave Featuring 21 Savage,랩/힙합
2023,9,5,25,Boyz Don't Cry,Rod Wave,랩/힙합
2023,9,5,26,Anti-Hero,Taylor Swift,POP
2023,9,5,27,Kill Bill,SZA,R&B/Soul
2023,9,5,28,Fight The Feeling,Rod Wave,랩/힙합
